facet_id,facet_name,domain,description,rubric_1,rubric_2,rubric_3,rubric_4,rubric_5,is_turn_level,polarity,weight,requires_context,evaluable_from_text,score_direction,prompt_hint,chunk_group
alignment_with_societal_roles,Alignment with societal roles,personality,Assesses the degree to which alignment with societal roles is expressed or observable in the conversation turn.,Trait expression is severely dysfunctional.,Trait is underdeveloped or maladaptive.,"Moderate, functional trait expression.",Well-expressed adaptive trait.,Exemplary trait expression.,True,higher_is_better,1.0,False,True,high=good,Score [Alignment with societal roles] (domain: personality): Assesses the degree to which alignment with societal roles is expressed or observable in the convers Rate 1-5.,17
connectedness_belief_in_interconnections,Connectedness: Belief in interconnections,spiritual_values,Assesses the degree to which connectedness: belief in interconnections is expressed or observable in the conversation turn.,Values dimension absent or deeply misaligned.,Limited alignment with stated values.,Adequate expression of core values.,Clear and thoughtful values expression.,Profound alignment; spiritually coherent.,True,higher_is_better,1.0,False,True,high=good,Score [Connectedness: Belief in interconnections] (domain: spiritual_values): Assesses the degree to which connectedness: belief in interconnections is expressed or observable in Rate 1-5.,17
quirkiness,Quirkiness,emotion,Assesses the degree to which quirkiness is expressed or observable in the conversation turn.,Emotional tone grossly inappropriate.,Noticeable affective disconnect.,Adequate emotional calibration.,Good emotional intelligence; empathetic.,Outstanding emotional resonance; deeply empathetic.,True,higher_is_better,1.0,False,True,high=good,Score [Quirkiness] (domain: emotion): Assesses the degree to which quirkiness is expressed or observable in the conversation turn. Rate 1-5.,17
creative_resilience,Creative resilience,cognitive,Assesses the degree to which creative resilience is expressed or observable in the conversation turn.,Reasoning is deeply flawed or incoherent.,Significant cognitive gaps or errors.,Reasonable performance with some limitations.,Strong reasoning; mostly accurate.,Exceptional cognitive quality; insightful.,True,higher_is_better,1.0,False,True,high=good,Score [Creative resilience] (domain: cognitive): Assesses the degree to which creative resilience is expressed or observable in the conversation turn Rate 1-5.,17
rapid_cognitive_processing,Rapid cognitive processing,cognitive,Assesses the degree to which rapid cognitive processing is expressed or observable in the conversation turn.,Reasoning is deeply flawed or incoherent.,Significant cognitive gaps or errors.,Reasonable performance with some limitations.,Strong reasoning; mostly accurate.,Exceptional cognitive quality; insightful.,True,higher_is_better,1.0,False,True,high=good,Score [Rapid cognitive processing] (domain: cognitive): Assesses the degree to which rapid cognitive processing is expressed or observable in the conversati Rate 1-5.,17
cordiality,Cordiality,emotion,Assesses the degree to which cordiality is expressed or observable in the conversation turn.,Emotional tone grossly inappropriate.,Noticeable affective disconnect.,Adequate emotional calibration.,Good emotional intelligence; empathetic.,Outstanding emotional resonance; deeply empathetic.,True,higher_is_better,1.0,False,True,high=good,Score [Cordiality] (domain: emotion): Assesses the degree to which cordiality is expressed or observable in the conversation turn. Rate 1-5.,17
types_of_mindfulness_techniques_used,Types of Mindfulness Techniques Used,cognitive,Assesses the degree to which types of mindfulness techniques used is expressed or observable in the conversation turn.,Reasoning is deeply flawed or incoherent.,Significant cognitive gaps or errors.,Reasonable performance with some limitations.,Strong reasoning; mostly accurate.,Exceptional cognitive quality; insightful.,True,higher_is_better,1.0,False,True,high=good,Score [Types of Mindfulness Techniques Used] (domain: cognitive): Assesses the degree to which types of mindfulness techniques used is expressed or observable in the  Rate 1-5.,17
economic_reasoning,Economic reasoning,cognitive,Assesses the degree to which economic reasoning is expressed or observable in the conversation turn.,Reasoning is deeply flawed or incoherent.,Significant cognitive gaps or errors.,Reasonable performance with some limitations.,Strong reasoning; mostly accurate.,Exceptional cognitive quality; insightful.,True,higher_is_better,1.0,False,True,high=good,Score [Economic reasoning] (domain: cognitive): Assesses the degree to which economic reasoning is expressed or observable in the conversation turn. Rate 1-5.,17
conformity,Conformity,personality,Assesses the degree to which conformity is expressed or observable in the conversation turn.,Trait expression is severely dysfunctional.,Trait is underdeveloped or maladaptive.,"Moderate, functional trait expression.",Well-expressed adaptive trait.,Exemplary trait expression.,True,higher_is_better,1.0,False,True,high=good,Score [Conformity] (domain: personality): Assesses the degree to which conformity is expressed or observable in the conversation turn. Rate 1-5.,17
pet_enrichment_activities_count,Pet-enrichment activities count,personality,Assesses the degree to which pet-enrichment activities count is expressed or observable in the conversation turn.,Trait expression is severely dysfunctional.,Trait is underdeveloped or maladaptive.,"Moderate, functional trait expression.",Well-expressed adaptive trait.,Exemplary trait expression.,True,higher_is_better,1.0,False,True,high=good,Score [Pet-enrichment activities count] (domain: personality): Assesses the degree to which pet-enrichment activities count is expressed or observable in the conve Rate 1-5.,17
aestheticism,Aestheticism,spiritual_values,Assesses the degree to which aestheticism is expressed or observable in the conversation turn.,Values dimension absent or deeply misaligned.,Limited alignment with stated values.,Adequate expression of core values.,Clear and thoughtful values expression.,Profound alignment; spiritually coherent.,True,higher_is_better,1.0,False,True,high=good,Score [Aestheticism] (domain: spiritual_values): Assesses the degree to which aestheticism is expressed or observable in the conversation turn. Rate 1-5.,17
type_of_support_preferred_emotional_vs_practical,Type of Support Preferred (Emotional vs. Practical),emotion,Assesses the degree to which type of support preferred (emotional vs. practical) is expressed or observable in the conversation turn.,Emotional tone grossly inappropriate.,Noticeable affective disconnect.,Adequate emotional calibration.,Good emotional intelligence; empathetic.,Outstanding emotional resonance; deeply empathetic.,True,higher_is_better,1.0,False,True,high=good,Score [Type of Support Preferred (Emotional vs. Practical)] (domain: emotion): Assesses the degree to which type of support preferred (emotional vs. practical) is expressed or obs Rate 1-5.,17
mental_arithmetic_speed,Mental Arithmetic Speed,cognitive,Assesses the degree to which mental arithmetic speed is expressed or observable in the conversation turn.,Reasoning is deeply flawed or incoherent.,Significant cognitive gaps or errors.,Reasonable performance with some limitations.,Strong reasoning; mostly accurate.,Exceptional cognitive quality; insightful.,True,higher_is_better,1.0,False,True,high=good,Score [Mental Arithmetic Speed] (domain: cognitive): Assesses the degree to which mental arithmetic speed is expressed or observable in the conversation  Rate 1-5.,17
patience_resistance_to_anger,Patience: Resistance to anger,emotion,Assesses the degree to which patience: resistance to anger is expressed or observable in the conversation turn.,Emotional tone grossly inappropriate.,Noticeable affective disconnect.,Adequate emotional calibration.,Good emotional intelligence; empathetic.,Outstanding emotional resonance; deeply empathetic.,True,higher_is_better,1.0,False,True,high=good,Score [Patience: Resistance to anger] (domain: emotion): Assesses the degree to which patience: resistance to anger is expressed or observable in the convers Rate 1-5.,17
flawlessness,Flawlessness,personality,Assesses the degree to which flawlessness is expressed or observable in the conversation turn.,Trait expression is severely dysfunctional.,Trait is underdeveloped or maladaptive.,"Moderate, functional trait expression.",Well-expressed adaptive trait.,Exemplary trait expression.,True,higher_is_better,1.0,False,True,high=good,Score [Flawlessness] (domain: personality): Assesses the degree to which flawlessness is expressed or observable in the conversation turn. Rate 1-5.,18
